date,region,temp_avg,temp_max,temp_min,humidity,rainfall,solar_radiation,wind_speed
2023-12-15,Yangon,27.38,32.48,22.73,73.82,0.0,17.11,1.25
2023-12-16,Yangon,25.33,31.74,19.93,72.72,0.0,18.21,1.25
2023-12-17,Yangon,26.04,32.05,20.79,79.53,0.0,17.06,1.6
2023-12-18,Yangon,26.39,31.61,22.36,77.42,0.0,16.79,1.74
2023-12-19,Yangon,26.44,32.25,21.84,76.52,0.0,17.52,1.34
2023-12-20,Yangon,26.0,32.07,21.02,76.52,0.0,17.8,1.33
2023-12-21,Yangon,25.41,30.59,21.35,78.25,0.0,17.96,2.12
2023-12-22,Yangon,23.26,28.09,19.89,70.79,0.0,17.37,3.57
2023-12-23,Yangon,21.32,26.72,17.56,68.46,0.0,18.24,3.38
2023-12-24,Yangon,21.46,27.66,16.5,72.97,0.0,16.98,2.63
2023-12-25,Yangon,22.04,26.47,18.16,71.84,0.0,17.06,2.8
2023-12-26,Yangon,23.55,29.31,19.33,69.41,0.0,17.37,2.46
2023-12-27,Yangon,25.54,31.93,21.35,72.46,0.0,17.76,1.97
2023-12-28,Yangon,25.62,32.4,20.24,75.04,0.0,17.53,1.58
2023-12-29,Yangon,25.41,32.5,19.58,73.79,0.0,17.38,1.51
2023-12-30,Yangon,25.55,32.3,19.94,71.87,0.0,18.03,1.41
2023-12-31,Yangon,25.37,32.53,19.27,68.28,0.0,18.28,1.25
2024-01-01,Yangon,25.24,32.88,18.81,64.71,0.0,19.15,0.97
2024-01-02,Yangon,24.7,32.64,18.36,64.11,0.0,19.17,1.05
2024-01-03,Yangon,24.8,32.84,17.75,68.69,0.0,18.4,0.99
2024-01-04,Yangon,25.32,32.65,19.18,72.33,0.0,17.99,1.22
2024-01-05,Yangon,25.77,32.39,19.78,71.28,0.0,18.16,1.15
2024-01-06,Yangon,26.57,32.93,21.19,68.6,0.0,18.24,1.02
2024-01-07,Yangon,26.91,33.32,21.62,68.84,0.0,18.42,1.13
2024-01-08,Yangon,26.94,33.88,21.64,67.16,0.0,18.63,0.96
2024-01-09,Yangon,26.51,34.48,20.19,57.7,0.0,18.14,1.11
2024-01-10,Yangon,25.19,34.24,17.89,54.05,0.0,18.19,1.41
2024-01-11,Yangon,25.62,34.33,18.44,56.87,0.0,18.55,1.11
2024-01-12,Yangon,24.9,33.74,17.69,56.3,0.0,18.56,1.24
2024-01-13,Yangon,24.69,33.56,17.74,59.63,0.0,18.15,1.15
2024-01-14,Yangon,25.57,33.83,18.31,67.38,0.0,17.81,1.2
2024-01-15,Yangon,26.63,33.52,20.59,69.74,0.0,18.39,1.22
2024-01-16,Yangon,26.72,33.55,20.96,66.31,0.0,17.83,1.25
2024-01-17,Yangon,26.86,34.05,21.47,64.26,0.0,17.32,1.17
2024-01-18,Yangon,26.25,33.71,19.71,57.14,0.0,18.94,1.44
2024-01-19,Yangon,25.73,33.51,18.34,45.6,0.0,20.18,1.35
2024-01-20,Yangon,24.38,33.22,17.24,51.36,0.0,20.35,1.09
2024-01-21,Yangon,23.36,31.82,16.58,52.11,0.0,19.22,1.65
2024-01-22,Yangon,23.28,32.51,15.13,54.46,0.0,19.98,1.54
2024-01-23,Yangon,24.63,33.27,17.03,57.34,0.0,19.19,1.23
2024-01-24,Yangon,24.66,32.8,17.65,65.65,0.01,16.82,2.18
2024-01-25,Yangon,25.09,29.81,21.63,70.59,0.4,13.77,2.11
2024-01-26,Yangon,25.15,31.09,20.61,74.09,1.6,8.12,2.36
2024-01-27,Yangon,25.84,31.91,20.77,72.94,2.87,8.6,1.39
2024-01-28,Yangon,26.18,31.78,22.78,77.57,3.93,6.55,1.19
2024-01-29,Yangon,26.72,32.96,21.64,71.77,0.79,15.68,1.36
2024-01-30,Yangon,26.51,33.19,21.72,68.34,1.76,16.58,1.65
2024-01-31,Yangon,25.62,33.94,18.77,56.53,0.01,19.37,1.28
2024-02-01,Yangon,25.44,34.69,17.33,47.21,0.0,20.1,1.47
2024-02-02,Yangon,26.2,35.73,18.02,42.25,0.0,21.27,1.6
2024-02-03,Yangon,26.41,35.66,19.02,42.17,0.0,19.73,1.86
2024-02-04,Yangon,25.71,34.87,18.17,47.39,0.0,20.37,1.68
2024-02-05,Yangon,25.36,35.37,16.82,46.56,0.0,21.09,1.4
2024-02-06,Yangon,26.51,36.56,18.35,49.11,0.0,22.12,0.98
2024-02-07,Yangon,27.39,37.08,18.83,47.7,0.0,20.64,1.11
2024-02-08,Yangon,27.66,36.74,19.62,47.05,0.0,20.68,1.82
2024-02-09,Yangon,28.07,37.73,19.27,45.33,0.0,21.25,1.62
2024-02-10,Yangon,27.9,37.61,19.17,50.36,0.0,20.37,1.73
2024-02-11,Yangon,27.99,35.48,21.57,57.76,0.0,18.88,2.17
2024-02-12,Yangon,28.51,35.78,22.3,58.41,0.0,19.4,1.6
2024-02-13,Yangon,29.1,37.55,22.0,51.89,0.0,20.95,1.19
2024-02-14,Yangon,29.05,37.98,21.81,45.56,0.0,21.53,1.01
2024-02-15,Yangon,28.57,38.48,19.87,39.78,0.0,20.9,1.25
2024-02-16,Yangon,29.24,39.24,20.84,44.36,0.0,22.1,1.25
2024-02-17,Yangon,29.04,38.16,21.33,35.03,0.0,19.7,2.17
2024-02-18,Yangon,27.11,37.28,19.11,33.28,0.0,22.78,2.72
2024-02-19,Yangon,25.7,36.24,16.61,40.72,0.0,23.33,2.44
2024-02-20,Yangon,25.7,35.92,16.54,46.85,0.0,22.79,2.49
2024-02-21,Yangon,25.97,35.01,17.63,56.74,0.0,22.33,1.75
2024-02-22,Yangon,27.49,36.79,19.57,56.64,0.0,22.7,2.0
2024-02-23,Yangon,28.26,37.49,20.51,55.35,0.0,21.47,1.88
2024-02-24,Yangon,29.22,39.51,20.44,44.13,0.0,22.79,1.52
2024-02-25,Yangon,30.11,39.87,21.2,37.92,0.0,20.54,1.28
2024-02-26,Yangon,30.9,39.21,22.82,39.96,0.0,19.77,1.8
2024-02-27,Yangon,32.01,40.03,25.43,45.12,0.04,19.48,2.1
2024-02-28,Yangon,31.8,40.46,24.31,35.1,0.0,19.95,1.93
2024-02-29,Yangon,30.64,40.2,21.89,30.1,0.0,22.41,1.78
2024-03-01,Yangon,30.79,40.67,22.41,34.24,0.0,21.76,2.35
2024-03-02,Yangon,30.23,40.18,20.91,34.03,0.0,21.93,1.89
2024-03-03,Yangon,30.14,39.08,21.83,36.3,0.0,22.51,2.18
2024-03-04,Yangon,29.9,38.95,21.59,39.94,0.0,23.91,2.5
2024-03-05,Yangon,30.63,40.4,21.94,44.06,0.0,22.1,2.29
2024-03-06,Yangon,31.42,40.96,22.95,32.8,0.0,20.86,2.58
2024-03-07,Yangon,30.91,41.08,21.84,34.02,0.0,17.61,1.75
2024-03-08,Yangon,30.88,41.23,21.1,36.3,0.0,20.72,1.8
2024-03-09,Yangon,31.25,40.66,22.77,34.82,0.0,22.46,1.88
2024-03-10,Yangon,31.19,40.97,22.42,31.42,0.0,23.09,2.08
2024-03-11,Yangon,30.59,39.67,21.31,31.23,0.0,23.07,2.38
2024-03-12,Yangon,30.82,39.65,23.05,36.89,0.0,22.98,3.14
2024-03-13,Yangon,29.63,38.83,20.79,38.22,0.0,23.76,2.4
2024-03-14,Yangon,30.1,38.3,21.83,53.44,0.0,21.57,2.15
2024-03-15,Yangon,31.42,39.92,23.67,49.34,0.0,19.59,1.6
2024-03-16,Yangon,31.65,40.39,24.34,46.57,0.0,20.58,2.18
2024-03-17,Yangon,31.92,40.35,24.94,51.22,0.0,20.11,2.01
2024-03-18,Yangon,33.33,41.85,25.96,42.71,0.0,21.07,1.38
2024-03-19,Yangon,32.8,41.47,24.93,39.24,0.55,22.69,2.0
2024-03-20,Yangon,31.73,38.8,25.49,50.44,0.26,20.85,2.6
2024-03-21,Yangon,30.61,35.23,26.97,58.92,0.59,17.79,1.72
2024-03-22,Yangon,30.8,37.99,25.02,42.32,0.01,22.02,3.16
2024-03-23,Yangon,30.81,39.26,23.77,33.9,0.0,24.35,2.79
2024-03-24,Yangon,30.45,40.17,21.57,47.16,0.0,25.3,2.31
2024-03-25,Yangon,31.5,40.89,22.98,41.15,0.0,24.59,2.31
2024-03-26,Yangon,32.47,41.98,22.49,35.21,0.0,24.12,2.13
2024-03-27,Yangon,33.51,42.07,25.98,32.11,0.0,23.39,2.09
2024-03-28,Yangon,32.7,41.53,24.31,34.01,0.0,24.07,2.21
2024-03-29,Yangon,32.6,41.78,23.4,34.71,0.0,23.94,2.19
2024-03-30,Yangon,32.72,42.21,23.48,31.13,0.0,24.38,2.23
2024-03-31,Yangon,32.56,41.97,23.27,35.5,0.0,24.73,2.72
2024-04-01,Yangon,32.88,41.76,24.35,39.2,0.0,23.47,2.48
2024-04-02,Yangon,33.46,42.35,25.14,43.07,0.0,23.54,2.73
2024-04-03,Yangon,33.54,42.59,24.93,44.56,0.0,24.62,2.61
2024-04-04,Yangon,33.68,42.59,25.32,47.13,0.0,24.43,2.33
2024-04-05,Yangon,33.99,43.21,26.0,46.87,0.0,23.36,2.43
2024-04-06,Yangon,34.03,43.04,26.33,49.99,0.0,22.33,2.34
2024-04-07,Yangon,34.36,42.82,27.5,47.57,0.02,22.28,2.36
2024-04-08,Yangon,35.12,43.7,27.54,45.34,0.0,23.05,1.81
2024-04-09,Yangon,35.34,43.92,28.06,42.13,0.04,21.88,1.88
2024-04-10,Yangon,32.76,40.73,28.01,60.12,47.17,19.73,1.96
2024-04-11,Yangon,32.45,38.94,27.05,63.33,3.69,21.36,1.48
2024-04-12,Yangon,32.93,40.29,26.67,55.59,0.19,22.18,1.54
2024-04-13,Yangon,33.17,40.91,26.27,54.78,0.08,22.53,1.74
2024-04-14,Yangon,33.3,41.22,26.37,55.73,1.22,23.61,1.63
2024-04-15,Yangon,33.42,41.53,26.21,53.67,0.01,23.61,1.78
2024-04-16,Yangon,33.08,41.14,26.1,51.8,0.03,24.37,1.6
2024-04-17,Yangon,32.53,40.74,25.39,49.59,0.02,24.47,1.99
2024-04-18,Yangon,31.77,39.97,24.7,53.74,0.38,24.62,2.3
2024-04-19,Yangon,32.06,39.67,25.4,57.54,0.0,25.25,2.58
2024-04-20,Yangon,32.19,39.42,26.17,59.98,0.01,23.33,2.26
2024-04-21,Yangon,33.0,40.21,26.98,56.62,0.0,22.95,2.08
2024-04-22,Yangon,32.98,40.21,27.65,56.13,0.0,22.49,2.37
2024-04-23,Yangon,33.44,40.65,27.26,58.25,0.0,22.02,2.03
2024-04-24,Yangon,33.86,40.69,28.2,54.39,0.0,22.61,2.37
2024-04-25,Yangon,34.06,41.52,27.33,49.87,0.0,23.85,2.1
2024-04-26,Yangon,34.76,42.24,27.99,46.89,0.0,23.86,2.3
2024-04-27,Yangon,34.6,42.47,27.48,46.9,0.0,24.36,2.17
2024-04-28,Yangon,35.17,42.96,28.09,49.0,0.0,22.4,2.66
2024-04-29,Yangon,35.6,43.32,28.93,44.43,0.0,24.01,2.59
2024-04-30,Yangon,35.41,43.28,28.48,47.93,0.0,23.79,2.77
2024-05-01,Yangon,35.18,43.24,28.04,48.16,0.0,22.37,2.77
2024-05-02,Yangon,35.02,42.67,28.39,47.21,0.0,23.07,2.41
2024-05-03,Yangon,35.26,42.99,28.28,44.38,0.0,22.74,2.52
2024-05-04,Yangon,35.23,42.81,28.45,45.62,0.0,22.14,3.64
2024-05-05,Yangon,34.69,41.65,27.72,47.76,0.0,22.77,2.97
2024-05-06,Yangon,34.98,41.51,28.55,46.12,0.01,24.26,2.39
2024-05-07,Yangon,35.29,41.52,28.91,43.7,0.01,22.77,2.28
2024-05-08,Yangon,34.58,40.69,29.67,46.4,0.13,23.21,2.27
2024-05-09,Yangon,34.88,41.21,29.51,46.12,1.09,23.09,2.57
2024-05-10,Yangon,34.01,38.53,30.25,47.47,1.28,23.81,2.44
2024-05-11,Yangon,32.81,38.05,29.16,57.27,5.76,21.78,2.12
2024-05-12,Yangon,32.24,36.59,29.06,60.64,2.28,21.47,1.67
2024-05-13,Yangon,32.49,37.72,28.53,59.64,6.0,24.58,1.93
2024-05-14,Yangon,31.72,36.46,27.67,68.88,19.74,23.06,1.47
2024-05-15,Yangon,32.69,38.39,27.73,65.88,3.48,24.79,1.54
2024-05-16,Yangon,32.19,36.89,28.68,68.43,3.74,23.98,1.35
2024-05-17,Yangon,31.21,35.75,28.22,70.44,2.22,13.22,1.65
2024-05-18,Yangon,31.58,35.49,28.1,66.42,1.96,20.43,1.48
2024-05-19,Yangon,32.85,38.73,28.03,61.18,3.2,23.41,2.16
2024-05-20,Yangon,30.72,35.29,27.72,74.02,23.6,23.03,2.17
2024-05-21,Yangon,29.36,31.93,27.45,83.4,28.58,18.73,1.62
2024-05-22,Yangon,29.85,33.76,26.83,76.02,3.92,9.08,2.25
2024-05-23,Yangon,28.13,30.96,26.37,86.84,32.52,17.8,1.73
2024-05-24,Yangon,27.81,29.55,26.16,90.75,63.43,10.44,3.87
2024-05-25,Yangon,28.82,30.54,27.79,90.68,9.97,4.86,4.13
2024-05-26,Yangon,28.87,30.76,27.81,89.04,10.88,7.1,4.17
2024-05-27,Yangon,28.79,30.69,27.33,89.85,11.21,3.92,3.47
2024-05-28,Yangon,29.17,32.03,27.08,87.37,11.9,13.18,3.2
2024-05-29,Yangon,29.29,32.28,27.0,87.59,11.83,12.62,2.45
2024-05-30,Yangon,29.51,32.44,27.2,87.06,10.41,18.38,2.15
2024-05-31,Yangon,29.45,32.71,27.05,85.32,4.48,17.57,2.36
2024-06-01,Yangon,28.42,30.65,26.83,87.95,9.59,5.7,2.52
2024-06-02,Yangon,28.03,31.06,25.92,88.01,16.72,8.18,2.64
2024-06-03,Yangon,27.4,29.81,25.37,89.14,15.9,12.27,3.17
2024-06-04,Yangon,27.46,29.92,25.61,89.9,29.35,10.71,2.81
2024-06-05,Yangon,27.79,31.55,25.2,87.38,24.03,4.65,3.23
2024-06-06,Yangon,28.02,32.03,25.19,85.29,19.16,17.62,3.04
2024-06-07,Yangon,27.88,31.71,25.12,85.92,11.01,12.23,3.32
2024-06-08,Yangon,27.35,30.69,25.16,88.32,57.18,15.54,3.55
2024-06-09,Yangon,27.44,30.67,24.87,88.7,11.83,17.55,3.39
2024-06-10,Yangon,27.72,30.67,25.41,87.95,8.89,17.71,3.39
2024-06-11,Yangon,27.08,30.56,24.67,88.18,7.65,13.93,3.15
2024-06-12,Yangon,27.32,29.79,25.48,89.13,18.4,20.68,3.39
2024-06-13,Yangon,27.81,30.6,25.8,89.34,14.53,9.35,3.18
2024-06-14,Yangon,28.38,31.55,26.3,88.48,10.86,6.7,3.53
2024-06-15,Yangon,28.51,31.66,26.38,88.43,3.15,12.69,2.83
2024-06-16,Yangon,28.52,31.5,26.07,88.56,2.03,17.18,1.88
2024-06-17,Yangon,28.17,30.78,26.13,86.95,8.09,10.6,2.26
2024-06-18,Yangon,27.75,30.82,25.38,87.68,11.37,9.84,2.29
2024-06-19,Yangon,27.35,31.55,24.46,84.06,2.91,18.52,3.07
2024-06-20,Yangon,28.07,32.2,24.53,87.77,11.0,19.06,2.94
2024-06-21,Yangon,28.27,31.81,25.5,86.61,2.25,18.82,2.67
2024-06-22,Yangon,27.95,31.18,25.64,88.97,3.03,15.74,2.82
2024-06-23,Yangon,27.5,30.23,25.31,88.15,1.92,8.07,3.52
2024-06-24,Yangon,26.91,29.48,24.81,90.49,8.64,12.38,2.23
2024-06-25,Yangon,27.38,30.45,24.62,90.6,58.12,17.02,3.08
2024-06-26,Yangon,27.56,30.13,25.55,89.93,28.42,14.23,3.44
2024-06-27,Yangon,28.25,30.78,26.3,89.38,4.82,18.0,3.42
2024-06-28,Yangon,28.11,31.37,25.65,89.01,1.46,18.5,2.44
2024-06-29,Yangon,28.02,31.03,25.14,88.75,2.8,17.0,2.82
2024-06-30,Yangon,27.71,30.1,25.97,89.31,3.74,7.32,2.53
2024-07-01,Yangon,27.79,30.57,25.61,87.96,1.74,17.54,3.0
2024-07-02,Yangon,27.38,30.42,25.68,87.77,5.82,17.12,2.85
2024-07-03,Yangon,27.39,29.93,25.44,91.17,2.1,14.17,2.81
2024-07-04,Yangon,27.5,30.69,24.97,86.82,2.7,14.32,1.78
2024-07-05,Yangon,27.39,31.43,24.52,87.19,1.91,14.27,2.77
2024-07-06,Yangon,27.54,31.68,24.83,87.88,6.11,16.63,2.74
2024-07-07,Yangon,27.54,30.57,24.95,89.57,2.5,19.44,2.48
2024-07-08,Yangon,27.31,29.88,25.22,88.68,3.82,16.02,1.78
2024-07-09,Yangon,27.89,30.78,24.97,87.1,0.69,12.74,1.92
2024-07-10,Yangon,28.07,31.15,25.48,86.6,1.69,17.45,2.25
2024-07-11,Yangon,27.23,29.88,25.26,88.76,7.8,9.94,2.83
2024-07-12,Yangon,27.71,31.44,24.56,86.38,7.67,18.25,3.31
2024-07-13,Yangon,27.12,29.49,25.3,90.4,4.0,13.24,3.63
2024-07-14,Yangon,27.29,30.14,25.19,88.21,1.29,15.3,3.69
2024-07-15,Yangon,27.79,31.51,25.03,86.98,3.66,18.2,3.31
2024-07-16,Yangon,27.2,29.18,25.41,89.76,22.54,9.65,3.16
2024-07-17,Yangon,27.36,30.27,25.64,90.37,8.09,15.37,3.24
2024-07-18,Yangon,27.28,29.1,25.98,91.76,6.97,9.33,3.07
2024-07-19,Yangon,27.19,29.53,25.87,90.26,7.78,12.09,3.83
2024-07-20,Yangon,27.65,30.84,25.75,88.66,9.15,13.79,3.26
2024-07-21,Yangon,27.64,30.47,25.74,88.45,29.68,6.75,3.38
2024-07-22,Yangon,27.12,29.3,25.42,90.35,15.5,8.05,2.94
2024-07-23,Yangon,27.42,30.01,25.72,91.63,35.66,7.15,3.18
2024-07-24,Yangon,27.43,29.56,25.74,92.87,103.49,5.21,4.56
2024-07-25,Yangon,26.94,28.51,25.91,93.18,61.3,12.17,4.98
2024-07-26,Yangon,27.25,28.92,26.05,93.29,47.0,7.9,4.68
2024-07-27,Yangon,27.3,29.2,25.99,92.24,18.19,3.52,3.89
2024-07-28,Yangon,27.06,28.43,25.8,93.01,18.25,7.9,3.45
2024-07-29,Yangon,26.98,29.16,25.27,91.35,19.24,7.54,3.12
2024-07-30,Yangon,26.98,29.3,25.12,91.87,29.7,8.31,2.53
2024-07-31,Yangon,26.82,28.82,25.07,92.52,33.66,10.59,2.82
2024-08-01,Yangon,26.81,29.06,24.96,92.26,32.47,7.59,1.97
2024-08-02,Yangon,26.94,28.91,25.4,92.44,27.76,11.14,2.12
2024-08-03,Yangon,27.09,29.76,24.57,89.14,25.58,8.51,1.59
2024-08-04,Yangon,27.17,29.93,24.84,90.84,4.33,6.83,2.24
2024-08-05,Yangon,26.84,29.48,24.84,91.43,28.66,15.77,2.27
2024-08-06,Yangon,26.34,28.17,24.83,92.52,6.11,12.48,1.67
2024-08-07,Yangon,26.43,28.26,24.93,92.48,20.18,8.58,1.78
2024-08-08,Yangon,26.81,29.08,24.63,90.89,1.1,18.33,1.59
2024-08-09,Yangon,28.04,31.15,25.13,87.15,0.97,19.1,1.37
2024-08-10,Yangon,28.13,31.57,24.98,88.17,2.47,23.66,2.32
2024-08-11,Yangon,28.11,31.29,25.42,89.18,8.67,21.88,2.4
2024-08-12,Yangon,27.79,30.67,25.65,90.86,15.72,14.32,2.61
2024-08-13,Yangon,27.82,31.08,25.02,89.55,4.66,11.58,2.22
2024-08-14,Yangon,27.76,31.41,24.58,86.99,4.95,15.09,1.96
2024-08-15,Yangon,27.36,31.55,23.99,86.75,12.5,19.44,1.85
2024-08-16,Yangon,27.78,31.54,24.42,86.46,5.71,5.64,1.77
2024-08-17,Yangon,28.17,31.96,24.54,86.99,3.91,11.14,1.86
2024-08-18,Yangon,27.62,30.2,25.47,89.99,11.27,13.55,1.89
2024-08-19,Yangon,27.9,31.19,25.25,88.69,12.39,19.18,1.87
2024-08-20,Yangon,28.0,31.32,25.18,87.79,8.96,11.87,1.57
2024-08-21,Yangon,26.91,29.08,25.45,91.31,20.29,6.66,2.42
2024-08-22,Yangon,27.04,30.21,24.46,88.27,7.65,8.62,2.08
2024-08-23,Yangon,27.28,31.05,23.7,87.33,2.65,14.91,2.09
2024-08-24,Yangon,27.51,30.8,24.79,89.16,6.29,13.09,1.83
2024-08-25,Yangon,27.42,30.75,24.78,88.38,2.37,13.37,2.03
2024-08-26,Yangon,27.48,31.01,24.61,87.51,6.48,6.37,1.85
2024-08-27,Yangon,26.84,29.68,24.76,89.21,6.09,17.37,1.89
2024-08-28,Yangon,26.58,29.24,24.34,90.57,7.18,11.39,2.17
2024-08-29,Yangon,27.53,30.93,25.52,90.15,9.2,13.63,2.51
2024-08-30,Yangon,26.71,29.25,24.8,91.71,1.69,8.64,2.73
2024-08-31,Yangon,27.37,31.01,23.96,86.75,1.56,15.06,2.16
2024-09-01,Yangon,27.53,31.03,24.44,87.18,1.9,15.07,1.66
2024-09-02,Yangon,27.77,31.01,25.22,88.07,1.3,14.05,2.27
2024-09-03,Yangon,27.65,30.99,25.63,89.58,51.87,9.92,2.59
2024-09-04,Yangon,26.4,28.0,25.26,94.22,162.83,10.94,2.87
2024-09-05,Yangon,27.07,30.11,24.88,90.24,1.47,16.88,1.79
2024-09-06,Yangon,27.54,30.8,25.4,89.16,1.63,7.38,2.74
2024-09-07,Yangon,27.67,30.65,25.33,89.73,2.27,8.27,2.76
2024-09-08,Yangon,27.55,30.57,25.7,92.46,31.47,8.74,2.89
2024-09-09,Yangon,27.33,29.61,25.64,92.68,38.22,6.21,2.68
2024-09-10,Yangon,26.89,28.74,25.61,94.45,44.57,3.06,2.7
2024-09-11,Yangon,26.82,28.73,25.38,93.13,42.28,5.53,2.29
2024-09-12,Yangon,27.57,30.51,25.24,89.92,8.32,13.46,2.1
2024-09-13,Yangon,27.62,31.06,24.81,87.94,8.71,17.96,2.2
2024-09-14,Yangon,26.95,29.47,24.69,90.56,2.86,16.39,2.07
2024-09-15,Yangon,27.88,31.47,25.43,88.1,1.9,16.17,2.45
2024-09-16,Yangon,27.72,31.43,24.43,87.17,0.79,20.44,1.68
2024-09-17,Yangon,27.67,31.24,25.17,88.5,15.18,16.33,2.12
2024-09-18,Yangon,26.66,28.71,25.18,93.66,6.0,17.37,2.36
2024-09-19,Yangon,27.68,31.66,24.4,88.43,4.58,21.47,1.9
2024-09-20,Yangon,27.42,30.23,25.1,89.57,10.89,18.83,1.69
2024-09-21,Yangon,27.21,29.63,25.7,91.33,29.4,12.72,1.23
2024-09-22,Yangon,26.79,29.49,24.83,92.3,24.22,10.93,1.94
2024-09-23,Yangon,27.15,29.18,25.34,92.29,15.37,8.61,2.28
2024-09-24,Yangon,27.16,29.65,25.68,90.79,13.42,10.0,2.29
2024-09-25,Yangon,26.67,29.2,24.86,90.93,8.87,11.45,2.31
2024-09-26,Yangon,27.47,30.96,24.53,85.84,0.75,17.83,1.51
2024-09-27,Yangon,28.29,32.42,24.12,82.99,0.12,22.63,0.87
2024-09-28,Yangon,28.23,32.09,24.93,86.57,0.41,21.19,1.72
2024-09-29,Yangon,27.57,30.45,25.49,90.94,3.77,21.55,1.69
2024-09-30,Yangon,27.64,30.37,25.86,92.21,2.6,11.11,2.09
2024-10-01,Yangon,27.23,29.27,26.03,92.89,27.58,9.59,1.88
2024-10-02,Yangon,26.51,27.75,25.5,91.77,37.19,8.79,2.01
2024-10-03,Yangon,26.55,28.52,25.24,93.38,35.95,16.99,2.37
2024-10-04,Yangon,27.22,30.27,24.94,90.24,5.6,16.97,1.84
2024-10-05,Yangon,27.47,31.2,24.33,87.17,0.73,20.13,1.51
2024-10-06,Yangon,28.27,31.76,24.87,83.16,0.71,22.41,1.04
2024-10-07,Yangon,28.57,32.36,24.63,81.41,1.18,21.93,1.32
2024-10-08,Yangon,28.57,31.85,24.62,80.02,0.06,22.39,1.15
2024-10-09,Yangon,28.5,32.1,25.08,82.44,0.8,19.88,1.09
2024-10-10,Yangon,28.28,31.47,25.75,80.8,2.03,19.77,0.75
2024-10-11,Yangon,28.19,31.7,24.56,83.06,0.97,17.73,1.14
2024-10-12,Yangon,28.03,30.75,25.48,85.33,1.64,19.19,1.09
2024-10-13,Yangon,27.97,30.7,25.43,85.68,0.46,19.54,1.09
2024-10-14,Yangon,28.67,31.99,25.36,82.75,1.18,21.42,0.81
2024-10-15,Yangon,28.86,32.72,25.51,83.13,6.7,19.4,0.81
2024-10-16,Yangon,28.39,31.56,25.44,85.02,0.53,18.57,0.87
2024-10-17,Yangon,28.31,31.22,25.17,85.0,0.88,15.24,0.79
2024-10-18,Yangon,28.13,31.09,25.17,86.2,0.83,20.62,0.96
2024-10-19,Yangon,28.26,31.24,25.35,85.69,6.46,18.07,1.14
2024-10-20,Yangon,27.2,29.11,25.52,92.03,4.65,13.37,2.4
2024-10-21,Yangon,27.15,29.33,25.84,90.58,1.05,9.94,3.05
2024-10-22,Yangon,27.01,28.97,25.73,92.73,4.15,12.58,2.58
2024-10-23,Yangon,27.09,29.81,25.35,88.98,0.17,17.41,2.71
2024-10-24,Yangon,27.1,30.49,24.09,87.11,0.0,18.4,1.86
2024-10-25,Yangon,27.71,32.06,24.29,82.98,0.0,20.41,1.01
2024-10-26,Yangon,27.85,32.34,24.27,85.67,0.0,19.78,2.2
2024-10-27,Yangon,28.27,33.23,24.69,84.15,0.35,20.98,2.54
2024-10-28,Yangon,28.73,32.97,25.01,83.65,2.1,20.24,1.72
2024-10-29,Yangon,28.88,32.86,25.18,82.36,1.27,19.07,1.25
2024-10-30,Yangon,28.38,32.39,24.77,84.19,0.8,17.39,1.31
2024-10-31,Yangon,28.45,32.46,24.82,83.4,1.44,18.89,1.65
2024-11-01,Yangon,28.51,32.55,24.6,81.57,15.65,16.94,1.66
2024-11-02,Yangon,27.14,32.11,24.06,87.83,15.91,18.02,1.98
2024-11-03,Yangon,26.86,30.74,24.03,85.24,0.03,20.04,1.7
2024-11-04,Yangon,26.11,30.38,22.4,84.45,0.01,19.75,1.85
2024-11-05,Yangon,26.41,29.48,23.73,85.76,0.79,19.47,2.01
2024-11-06,Yangon,25.24,27.4,23.74,90.19,8.4,13.82,2.12
2024-11-07,Yangon,24.63,26.27,23.53,94.46,23.35,4.87,2.41
2024-11-08,Yangon,24.81,26.84,23.5,92.58,2.27,5.71,1.9
2024-11-09,Yangon,24.62,27.76,22.6,88.59,1.16,11.35,1.96
2024-11-10,Yangon,26.19,30.7,21.85,82.64,0.03,19.26,1.45
2024-11-11,Yangon,26.22,30.84,22.14,80.8,0.0,19.29,1.41
2024-11-12,Yangon,26.62,31.22,21.58,78.27,0.0,19.47,1.25
2024-11-13,Yangon,26.97,31.19,22.02,78.69,0.0,19.19,1.08
2024-11-14,Yangon,27.65,31.94,22.55,77.33,0.0,19.59,1.1
2024-11-15,Yangon,28.04,32.15,23.29,77.46,0.02,19.72,1.2
2024-11-16,Yangon,27.55,31.76,22.99,80.3,1.76,18.89,1.05
2024-11-17,Yangon,27.65,31.6,23.44,82.12,0.63,18.08,1.0
2024-11-18,Yangon,26.34,29.42,23.98,88.4,0.61,14.24,1.58
2024-11-19,Yangon,26.42,30.65,22.88,83.69,0.09,18.88,1.59
2024-11-20,Yangon,26.2,30.37,22.18,84.6,0.01,19.11,1.67
2024-11-21,Yangon,26.33,30.68,22.2,82.39,0.01,19.07,1.56
2024-11-22,Yangon,26.12,30.77,22.06,82.41,0.0,18.95,1.62
2024-11-23,Yangon,26.41,30.82,22.33,82.36,0.0,17.76,1.66
2024-11-24,Yangon,26.97,31.61,22.71,81.89,0.01,17.97,1.52
2024-11-25,Yangon,27.3,31.29,24.31,82.36,0.03,16.65,1.49
2024-11-26,Yangon,27.03,31.2,23.29,84.51,0.0,16.43,1.69
